,PassengerId,Survived,Age,SibSp,Parch,Fare,Cabin_No,Cabin_Yes,Embarked_C,Embarked_Q,Embarked_S,Pclass_1,Pclass_2,Pclass_3,Sex_female,Sex_male,Age_scaled,Fare_scaled
621,0.40974072380221066
622,-0.33146744825388363
623,-0.4902797934380587
624,-0.32425318983493084
625,0.002347544081197954
626,-0.3997582667846179
627,0.921244330558889
628,-0.4894421904510968
629,-0.49271407711891657
630,-0.04438103794142432
631,-0.5063875431873253
632,-0.034313694348132716
633,-0.6484216535389205
634,-0.08666388103324908
635,-0.3866707201133388
636,-0.4888542575852486
637,-0.11988611489111134
638,0.1506737441786005
639,-0.32425318983493084
640,-0.4902797934380587
641,0.7469121684912956
642,-0.08666388103324908
643,0.48910360681684706
644,-0.26066180729354516
645,0.8964967865378598
646,-0.4894421904510968
647,0.06635974158478332
648,-0.49640476528021726
649,-0.49640476528021726
650,-0.4894421904510968
651,-0.18532384824750675
652,-0.47861979608830835
653,-0.49078316061772326
654,-0.5125125150294839
655,0.8314778546749452
656,-0.4894421904510968
657,-0.3363340021468808
658,-0.3866707201133388
659,1.6323350375212924
660,2.042579288947925
661,-0.5029485386158568
662,-0.13322534515222276
663,-0.4974960653257301
664,-0.4888542575852486
665,0.8314778546749452
666,-0.3866707201133388
667,-0.4918744606632361
668,-0.4863374216869257
669,0.39858208016340624
670,0.13683114673782454
671,0.39858208016340624
672,-0.43700743807979686
673,-0.3866707201133388
674,-0.6484216535389205
675,-0.4918744606632361
676,-0.4863374216869257
677,-0.45026210265472455
678,0.2958951755118318
679,9.667166525013505
680,-0.48457563655809965
681,0.8964967865378598
682,-0.4626791642426904
683,0.2958951755118318
684,0.13683114673782454
685,0.18876253192945994
686,0.1506737441786005
687,-0.44363577710162005
688,-0.49145565916975514
689,3.6067927997556075
690,0.49925551609632224
691,-0.37828059596268965
692,0.48910360681684706
693,-0.5029485386158568
694,-0.11384570873513637
695,-0.3766033765200472
696,-0.4863374216869257
697,-0.49271407711891657
698,1.5841789061771412
699,-0.494391296561559
700,3.9327230485884233
701,-0.11913106412161445
702,-0.3573908580066095
703,-0.4925449457465493
704,-0.4902797934380587
705,-0.12491978668775715
706,-0.3766033765200472
707,-0.11913106412161445
708,2.4029901895877646
709,-0.3414522396297103
710,0.3483299278831318
711,-0.11384570873513637
712,0.39858208016340624
713,-0.457478374542396
714,-0.3866707201133388
715,-0.494391296561559
716,3.9327230485884233
717,-0.43700743807979686
718,-0.3363340021468808
719,-0.4918744606632361
720,0.016023023618325298
721,-0.5063875431873253
722,-0.3866707201133388
723,-0.3866707201133388
724,0.4207302360686478
725,-0.47400492578514347
726,-0.22559322262067316
727,-0.4926295114327329
728,-0.12491978668775715
729,-0.4888542575852486
730,3.6067927997556075
731,-0.2701412180209885
732,-0.6484216535389205
733,-0.3866707201133388
734,-0.3866707201133388
735,-0.32425318983493084
736,0.04370821849987721
737,9.667166525013505
738,-0.4894421904510968
739,-0.4894421904510968
740,-0.04438103794142432
741,0.9391984311231651
742,4.634416897040849
743,-0.32425318983493084
744,-0.4888542575852486
745,0.7811411367084872
746,-0.24069423801061057
747,-0.3866707201133388
748,0.4207302360686478
749,-0.49237782784290063
750,-0.18532384824750675
751,-0.397241430886295
752,-0.45714212526638004
753,-0.4894421904510968
754,0.6603330135889879
755,-0.35646868933346404
756,-0.49145565916975514
757,-0.41687275089321363
758,-0.4863374216869257
759,1.093228788100527
760,-0.35646868933346404
761,-0.5049620073345151
762,-0.5028639729296732
763,1.7677408088510642
764,-0.4918744606632361
765,0.921244330558889
766,0.1489119590497745
767,-0.49237782784290063
768,-0.1621689579829361
769,-0.4800453319411184
770,-0.45714212526638004
771,-0.4902797934380587
772,-0.43700743807979686
773,-0.5029485386158568
774,-0.18532384824750675
775,-0.49237782784290063
776,-0.49237782784290063
777,-0.397241430886295
778,-0.4926295114327329
779,3.6067927997556075
780,-0.5028639729296732
781,0.49925551609632224
782,-0.04438103794142432
783,-0.17626323901354432
784,-0.5064721088735089
785,-0.5024451714361923
786,-0.4974960653257301
787,-0.06199888922968463
788,-0.23415046467497105
789,0.9462455716384695
790,-0.49237782784290063
791,-0.12491978668775715
792,0.7519458402879414
793,-0.030371322596999754
794,-0.4894421904510968
795,-0.3866707201133388
796,-0.1263453225405672
797,-0.4735861242916626
798,-0.5028639729296732
799,-0.1621689579829361
800,-0.3866707201133388
801,-0.11988611489111134
802,1.7677408088510642
803,-0.47694056317694733
804,-0.5079822104125026
805,-0.4918744606632361
806,-0.6484216535389205
807,-0.4918744606632361
808,-0.3866707201133388
809,0.4207302360686478
810,-0.4896093083547455
811,-0.1621689579829361
812,-0.43700743807979686
813,-0.01870931177853076
814,-0.4863374216869257
815,-0.6484216535389205
816,-0.4888542575852486
817,0.09664633805084172
818,-0.5185529211854588
819,-0.08666388103324908
820,1.2341715984066093
821,-0.47400492578514347
822,-0.6484216535389205
823,-0.397241430886295
824,0.1506737441786005
825,-0.5084855775921673
826,0.48910360681684706
827,0.09664633805084172
828,-0.49237782784290063
829,0.962353321387736
830,-0.3573908580066095
831,-0.2708962687904854
832,-0.5028639729296732
833,-0.4902797934380587
834,-0.48130374989027985
835,1.0259447039291216
836,-0.47400492578514347
837,-0.4863374216869257
838,0.48910360681684706
839,-0.05042144409739929
840,-0.4888542575852486
841,-0.43700743807979686
842,-0.024246350754841113
843,-0.5188046047752911
844,-0.47400492578514347
845,-0.49640476528021726
846,0.7519458402879414
847,-0.4894421904510968
848,0.016023023618325298
849,1.145663540471827
850,-0.01870931177853076
851,-0.4918744606632361
852,-0.3414522396297103
853,0.14488502161245778
854,-0.12491978668775715
855,-0.4601623283443675
856,2.671117778445337
857,-0.11384570873513637
858,-0.26066180729354516
859,-0.5028639729296732
860,-0.36435544630444866
861,-0.41687275089321363
862,-0.1263453225405672
863,0.7519458402879414
864,-0.3866707201133388
865,-0.3866707201133388
866,-0.3693891181010945
867,0.3682954836973478
868,-0.45714212526638004
869,-0.4242561406845337
870,-0.4894421904510968
871,0.40974072380221066
872,-0.5477482176060045
873,-0.46720946885967163
874,-0.16518916106092355
875,-0.5029485386158568
876,-0.45017955043725955
877,-0.4894421904510968
878,-0.4894421904510968
879,1.0259447039291216
880,-0.12491978668775715
881,-0.4894421904510968
882,-0.4366711888037809
883,-0.43700743807979686
884,-0.5064721088735089
885,-0.06199888922968463
886,-0.3866707201133388
887,-0.04438103794142432
888,-0.17626323901354432
889,-0.04438103794142432
890,-0.49237782784290063
